artist,id
Royksopp,2760
You+Me,2761
Camel,2762
Something Corporate,2763
Chris Mann,2764
Soul Asylum,2765
Tammy Wynette,2766
Vanessa Williams,2767
Turnover,2768
Spice 1,2769
Johnny Nash,2770
"Oh, Sleeper",2771
Laura Branigan,2772
Arc Angels,2773
Isaac Hayes,2774
Kill Hannah,2775
Fozzy,2776
Mark Lindsay,2777
Renee Olstead,2778
Brass Construction,2779
Tristan Prettyman,2780
Elbow,2781
The Boxer Rebellion,2782
The Interrupters,2783
Captain Beyond,2784
Lecrae,2785
NERO,2786
Group 1 Crew,2787
Jamie O'Neal,2788
Lobo,2789
Chris Lane,2790
Lord Huron,2791
Mary Lambert,2792
VAST,2793
Crystal Shawanda,2794
Lacuna Coil,2795
Simply Red,2796
Justin Moore,2797
Gary Jules,2798
Crash Test Dummies,2799
Fefe Dobson,2800
Paul Kantner/Jefferson Starship,2801
Machine Head,2802
Chamillionaire,2803
Trick Pony,2804
Against The Current,2805
Syd,2806
Rodrigo y Gabriela,2807
Carla Thomas,2808
Real McCoy,2809
White Lies,2810
The Tractors,2811
Kaleo,2812
Billy Dean,2813
KYLE,2814
Duane Allman,2815
City Boy,2816
The Marshall Tucker Band,2817
Miss May I,2818
Palaye Royale,2819
Ronnie Dunn,2820
Tangerine Dream,2821
Basia,2822
Champaign,2823
Raheem DeVaughn,2824
Bonobo,2825
Ashley McBryde,2826
Sarai,2827
The Turtles,2828
Japandroids,2829
Cartel,2830
Vangelis,2831
Billy Joe Royal,2832
Michael Grimm,2833
Utopia,2834
Darlene Love,2835
Shadows Fall,2836
Travis Greene,2837
Steve Holy,2838
10cc,2839
Mayer Hawthorne,2840
Wang Chung,2841
Joe Diffie,2842
Billy Cobham,2843
Fleetwood Mac,2844
Bowling For Soup,2845
Reel Big Fish,2846
Sabrina Carpenter,2847
Kelsea Ballerini,2848
Chantal Kreviazuk,2849
Glassjaw,2850
Clay Crosse,2851
Firefall,2852
Heatwave,2853
D'Angelo,2854
T-Connection,2855
John Hartford,2856
Jimmy Page,2857
999,2858
Lucius,2859
Sampha,2860
Alison Moyet,2861
Skid Row,2862
Robben Ford,2863
Wanda Jackson,2864
Girlschool,2865
Mat Zo,2866
China Crisis,2867
Cleopatra,2868
Andra Day,2869
Marty Robbins,2870
A Fine Frenzy,2871
Stereo Skyline!,2872
The National,2873
Bone Crusher,2874
TNT,2875
Dave Mason,2876
Tommy Lee,2877
Testament,2878
Camera Obscura,2879
Wet Wet Wet,2880
Urge Overkill,2881
The Gap Band,2882
Ronnie Montrose,2883
Mindless Self Indulgence,2884
Jennifer Hanson,2885
Peter Cetera,2886
Yeah Yeah Yeahs,2887
Fountains Of Wayne,2888
Carla Bruni,2889
Jukebox The Ghost,2890
Elle Varner,2891
Daley,2892
Surfer Blood,2893
The Afters,2894
Scritti Politti,2895
Marc Broussard,2896
Kristin Chenoweth,2897
Tego Calderon,2898
Loudon Wainwright III,2899
CKY,2900
Five Iron Frenzy,2901
Kevin Lyttle,2902
ZHU,2903
Michael McDonald,2904
Easton Corbin,2905
Jo Jo Gunne,2906
Bon Iver,2907
Spooky Tooth,2908
SZA,2909
Keith Carradine,2910
Jon Secada,2911
Quad City DJ's,2912
Skylar Grey,2913
Swedish House Mafia,2914
The Color Morale,2915
Jaden Smith,2916
Sha Na Na,2917
Sad Cafe,2918
Joan Sebastian,2919
Finger Eleven,2920
John Frusciante,2921
Edgar Winter,2922
Real Estate,2923
Avatar,2924
Tasha Cobbs Leonard,2925
Mitchel Musso,2926
Prong,2927
Atoms For Peace,2928
Shyheim,2929
Cocteau Twins,2930
David Byrne,2931
Wade Hayes,2932
Descendents,2933
Todd Agnew,2934
Three Dog Night,2935
Boston,2936
TSOL,2937
Ella Henderson,2938
At The Drive-In,2939
Ian Matthews,2940
Street Sweeper Social Club,2941
Wale,2942
Keith Anderson,2943
Todd Terje,2944
Lee Michaels,2945
Bad English,2946
Amy Winehouse,2947
Dave Hollister,2948
Bang Tango,2949
Odd Future,2950
Paula Cole,2951
Hail Mary Mallon,2952
Rufus,2953
Mike Ness,2954
Dethklok,2955
Flying Lotus,2956
Janis Joplin,2957
Jordin Sparks,2958
Gene Simmons,2959
Tyler Childers,2960
Autograph,2961
Trampled By Turtles,2962
Rocko,2963
Cheyenne Kimball,2964
Aaliyah,2965
Grace Jones,2966
Methods Of Mayhem,2967
Alexis Spight,2968
Los Bravos,2969
Lil' Zane,2970
Iggy Azalea,2971
Big Moe,2972
Frank Foster,2973
Metal Church,2974
Framing Hanley,2975
K'Jon,2976
After The Burial,2977
Troy Ave,2978
Shawn Mendes,2979
Skillet,2980
PVRIS,2981
Matt Redman,2982
Go Radio,2983
Statik Selektah,2984
Greg Laswell,2985
PnB Rock,2986
Brian Fallon,2987
The Ghost Of A Saber Tooth Tiger,2988
Dum Dum Girls,2989
KC And The Sunshine Band,2990
Herbie Mann,2991
Freedy Johnston,2992
April Wine,2993
Bauhaus,2994
Orleans,2995
The Ghost Inside,2996
Azealia Banks,2997
Metro Station,2998
Brian Courtney Wilson,2999
Wye Oak,3000
Foxy Brown,3001
Juice WRLD,3002
The Classic Crime,3003
Bronski Beat,3004
Lindemann,3005
Frankie Goes To Hollywood,3006
Krizz Kaliko,3007
Steve Howe,3008
American Head Charge,3009
Propagandhi,3010
Breathe,3011
CNCO,3012
Sass Jordan,3013
Perfume Genius,3014
Masta Ace Incorporated,3015
The Romantics,3016
Big Punisher,3017
Ana Gabriel,3018
Dianne Reeves,3019
Donna Lewis,3020
KT Tunstall,3021
DOOM,3022
The Horrible Crowes,3023
Inspectah Deck,3024
NCT 127,3025
Peter Bjorn And John,3026
Willie Hutch,3027
Eyehategod,3028
Chumbawamba,3029
Deltron 3030,3030
Jake Miller,3031
Kany Garcia,3032
Veruca Salt,3033
Cappadonna,3034
Slash's Snakepit,3035
George Michael,3036
The Weakerthans,3037
Jimmy Cozier,3038
Set It Off,3039
Chayanne,3040
Y&T,3041
Ritchie Valens,3042
Terry Reid,3043
Debbie Harry,3044
Ol' Dirty Bastard,3045
Full Force,3046
Mickey Newbury,3047
Plain White T's,3048
B*Witched,3049
Adele,3050
Cold Chisel,3051
Outlawz,3052
Paul Anka,3053
William McDowell,3054
Ocean,3055
One eskimO,3056
Duke Ellington,3057
Bond,3058
dog's eye view,3059
Odyssey,3060
Edwyn Collins,3061
Middle Brother,3062
Jerrod Niemann,3063
Bill Withers,3064
Too $hort,3065
Mae,3066
Jin,3067
BBMak,3068
Olga Tanon,3069
George Ezra,3070
Scissor Sisters,3071
Morningwood,3072
Barry White,3073
The Primitives,3074
Glenn Jones,3075
Sex Pistols,3076
Hugh Masekela,3077
Tone-Loc,3078
Paula DeAnda,3079
Ugly God,3080
Nik Kershaw,3081
Puddle Of Mudd,3082
Black Sabbath,3083
Jordan Smith,3084
Rebecca Lynn Howard,3085
LANCO,3086
Paula Abdul,3087
Jane Wiedlin,3088
Jet,3089
Sean Lennon,3090
Le'Andria Johnson,3091
Zedd,3092
Drowning Pool,3093
Patrice Rushen,3094
Stereo MC's,3095
The Gracious Few,3096
Ashlee Simpson,3097
Layzie Bone,3098
Dean Friedman,3099
School Of Fish,3100
Fiona,3101
Wild Belle,3102
3rd Bass,3103
Danger Radio,3104
Betraying The Martyrs,3105
4 Non Blondes,3106
Gerry Rafferty,3107
Silk,3108
Lalo Schifrin,3109
Sammy Adams,3110
Danielle Bradbery,3111
Wilbert Harrison,3112
Los Caminantes,3113
Taj Mahal,3114
The Tenors,3115
Jeff Lynne,3116
Aaron Lines,3117
Ronnie Milsap,3118
Animals As Leaders,3119
Bill Wyman,3120
Saint Asonia,3121
Pat Metheny Group,3122
Hoodoo Gurus,3123
Hailee Steinfeld,3124
John Klemmer,3125
Duncan Sheik,3126
MAX,3127
Tyler Hilton,3128
Raven-Symone,3129
J Mascis,3130
Percy Sledge,3131
YelaWolf,3132
Slaughterhouse,3133
Cactus World News,3134
Juicy J,3135
Roxy Music,3136
Mindy Smith,3137
Anderson East,3138
Frank Ocean,3139
Mitchell Tenpenny,3140
Porter Wagoner,3141
Tortoise,3142
Huey Mack,3143
NF,3144
The Swell Season,3145
Vaughan Brothers,3146
Jack Greene,3147
Editors,3148
Bo Burnham,3149
Vic Mensa,3150
First Aid Kit,3151
Climie Fisher,3152
Dessa,3153
Pablo Cruise,3154
Lloyd Banks,3155
Damon Albarn,3156
Wynn Stewart,3157
Zebra,3158
Aldo Nova,3159
Guerilla Black,3160
Bullet For My Valentine,3161
Kevin Fowler,3162
Tha Dogg Pound,3163
Josh Gracin,3164
Sugarcult,3165
Wes Montgomery,3166
Susanna Hoffs,3167
Tweedy,3168
Everlife,3169
Roy Buchanan,3170
Marianne Faithfull,3171
Meek Mill,3172
Ronnie Dove,3173
Parquet Courts,3174
EXO-K,3175
Naked Eyes,3176
Jennifer Love Hewitt,3177
Fugs,3178
Reba,3179
Elvin Bishop,3180
Nicole Atkins,3181
Brendan Benson,3182
Airbourne,3183
Katharine McPhee,3184
Failure,3185
Celia Cruz,3186
Watain,3187
Redbone,3188
Housefires,3189
Petey Pablo,3190
The Archies,3191
Galantis,3192
My Darkest Days,3193
Syreeta,3194
Yellow Claw,3195
Britny Fox,3196
Drew Holcomb And The Neighbors,3197
Lukas Graham,3198
Vanilla Ice,3199
Santigold,3200
The Staple Singers,3201
Jon McLaughlin,3202
Hey Violet,3203
Audio Two,3204
Aaron Tippin,3205
Lorrie Morgan,3206
Mushroomhead,3207
Aqualung,3208
Save Ferris,3209
kirstin,3210
Stella Soleil,3211
Candy Dulfer,3212
LAY,3213
Stereolab,3214
Bruno Mars,3215
Highlands Worship,3216
Maxwell,3217
"Tyler, The Creator",3218
Brownstone,3219
Trio,3220
Los Temerarios,3221
Ace Frehley,3222
Marty Stuart,3223
Ugly Kid Joe,3224
Red Wanting Blue,3225
Jess Glynne,3226
Mass Production,3227
Orgy,3228
Grouplove,3229
The Kinleys,3230
Larry The Cable Guy,3231
Danny Brown,3232
Vonda Shepard,3233
Grizzly Bear,3234
Millie Jackson,3235
Xzibit,3236
Kristinia DeBarge,3237
MC Eiht,3238
All-4-One,3239
Counterparts,3240
Surface,3241
Knuckle Puck,3242
Billie Eilish,3243
Bruce Cockburn,3244
Groove Theory,3245
Curren$Y,3246
Laura Story,3247
Benjamin Orr,3248
Brokencyde,3249
A Rocket To The Moon,3250
Bishop Briggs,3251
Lita Ford,3252
Gilbert O'Sullivan,3253
BABYMETAL,3254
Zero 7,3255
Rita Ora,3256
Court Yard Hounds,3257
Vinnie Paz,3258
Explosions In The Sky,3259
Lil Uzi Vert,3260
Fight,3261
Joshua Kadison,3262
Thy Art Is Murder,3263
Danielle Peck,3264
Cults,3265
BLACKPINK,3266
Nitty Gritty Dirt Band,3267
Dynamite Hack,3268
Out Of Eden,3269
Anthony David,3270
Sharon Needles,3271
Sebastian Bach,3272
Lake Street Dive,3273
Sweet Sensation,3274
The Rascals,3275
Meshuggah,3276
Macy Gray,3277
Corinne Bailey Rae,3278
Jidenna,3279
Rampage,3280
Jason Nelson,3281
Phora,3282
Black Joe Lewis,3283
Four Tops,3284
Fatty Koo,3285
EL VY,3286
Stephanie Mills,3287
Death Grips,3288
Darryl Worley,3289
Kristy Lee Cook,3290
Bobby Darin,3291
702,3292
Yellow Magic Orchestra,3293
Michael Franks,3294
New Order,3295
Freddie Gibbs,3296
David Ruffin,3297
Danger Doom,3298
CRU,3299
Saigon Kick,3300
Afroman,3301
Daniel Powter,3302
Blue Merle,3303
Bryant Myers,3304
Sleeping With Sirens,3305
The Piano Guys,3306
AJR,3307
Blue Murder,3308
Emblem3,3309
Tamar Braxton,3310
Hal Ketchum,3311
Quincy Jones,3312
Elephant Man,3313
Brian McComas,3314
The Maine,3315
2AM Club,3316
Brett Young,3317
mansionz,3318
Ellie Holcomb,3319
Van Mccoy,3320
Tessanne Chin,3321
PHOX,3322
Jon Pardi,3323
Sixpence None The Richer,3324
Billy Bragg,3325
India,3326
Pete Seeger,3327
Vivian Green,3328
Lorde,3329
Ashanti,3330
Baltimora,3331
Milky Chance,3332
Smut Peddlers,3333
Brenda Lee,3334
Beirut,3335
A*Teens,3336
Tony Banks,3337
Savoy Brown,3338
Iced Earth,3339
Boys Night Out,3340
Jann Arden,3341
Emarosa,3342
Kalin And Myles,3343
Spiritualized,3344
Sage The Gemini,3345
The Fratellis,3346
Nine Days,3347
Guns N' Roses,3348
The Knack,3349
Jacob Sartorius,3350
Bob Welch,3351
Sinai Beach,3352
Jorja Smith,3353
Rings Of Saturn,3354
Walker Hayes,3355
Despised Icon,3356
Robbie Nevil,3357
Laurie Anderson,3358
King Floyd,3359
Hugh Laurie,3360
Incredible String Band,3361
Sugar,3362
Ryan Bingham,3363
Riddlin' Kids,3364
Gamma,3365
Yo-Yo Ma,3366
Wham!,3367
Big Mountain,3368
Banks,3369
The Dramatics,3370
Ibeyi,3371
Booker T,3372
Jamiroquai,3373
Gentle Giant,3374
Blaque,3375
Fu-Schnickens,3376
Tony MacAlpine,3377
Norman Greenbaum,3378
Bad Boy's Da Band,3379
Kardinal Offishall,3380
Ours,3381
GoldLink,3382
Sean Kingston,3383
Candlemass,3384
Mongo Santamaria,3385
Our Last Night,3386
Kelela,3387
Ill Nino,3388
Stone Temple Pilots With Chester Bennington,3389
The Faint,3390
Junior,3391
Egypt Central,3392
pureNRG,3393
Lil' Flip,3394
Martha Munizzi,3395
A Flock Of Seagulls,3396
Billy Preston,3397
Billie Myers,3398
Colby O'Donis,3399
Sisqo,3400
Duane Eddy,3401
Machine Gun Kelly,3402
A Boogie Wit da Hoodie,3403
Strung Out,3404
Little Dragon,3405
Dead By Sunrise,3406
Lit,3407
Holly Williams,3408
Trevor Rabin,3409
Neon Indian,3410
Stacie Orrico,3411
Title Fight,3412
Ice-T,3413
Eddie Rabbitt,3414
Bad Suns,3415
House Of Lords,3416
We Came As Romans,3417
Matt Wertz,3418
Salty Dog,3419
Death From Above 1979,3420
Case,3421
K's Choice,3422
Mudvayne,3423
Wayman Tisdale,3424
Jimmy Needham,3425
